year_film,category,nominee,movie_title,sagwin
2016,tv,laura gomez,orange is the new black,True
2016,tv,laura prepon,orange is the new black,True
2016,tv,lea delaria,orange is the new black,True
2016,tv,lin tucci,orange is the new black,True
2016,tv,lori petty,orange is the new black,True
2016,tv,matt peters,orange is the new black,True
2016,tv,michael j harney,orange is the new black,True
2016,tv,natasha lyonne,orange is the new black,True
2016,tv,nick sandow,orange is the new black,True
2016,tv,samira wiley,orange is the new black,True
2016,tv,selenis leyva,orange is the new black,True
2016,tv,taryn manning,orange is the new black,True
2016,tv,taylor schilling,orange is the new black,True
2016,tv,uzo aduba,orange is the new black,True
2016,tv,vicky jeudy,orange is the new black,True
2016,tv,yael stone,orange is the new black,True
2016,tv,,the big bang theory,False
2016,tv,jim parsons,the big bang theory,False
2016,tv,johnny galecki,the big bang theory,False
2016,tv,kaley cuoco,the big bang theory,False
2016,tv,kunal nayyar,the big bang theory,False
2016,tv,mayim balik,the big bang theory,False
2016,tv,melissa rauch,the big bang theory,False
2016,tv,simon helberg,the big bang theory,False
2016,tv,,veep,False
2016,tv,anna chlumsky,veep,False
2016,tv,clea duvall,veep,False
2016,tv,dan bakkedahl,veep,False
2016,tv,gary cole,veep,False
2016,tv,hugh laurie,veep,False
2016,tv,john slattery,veep,False
2016,tv,julia louis-dreyfus,veep,False
2016,tv,kevin dunn,veep,False
2016,tv,matt walsh,veep,False
2016,tv,nelson franklin,veep,False
2016,tv,reid scott,veep,False
2016,tv,sam richardson,veep,False
2016,tv,sarah sutherland,veep,False
2016,tv,sufe bradshaw,veep,False
2016,tv,timothy simons,veep,False
2016,tv,tony hale,veep,False
2016,tv,wayne wilderson,veep,False
2016,tv,,downton abbey,False
2016,tv,allen leech,downton abbey,False
2016,tv,brendan coyle,downton abbey,False
2016,tv,david robb,downton abbey,False
2016,tv,douglas reith,downton abbey,False
2016,tv,elizabeth mcgovern,downton abbey,False
2016,tv,harry hadden-paton,downton abbey,False
2016,tv,howard ward,downton abbey,False
2016,tv,hugh bonneville,downton abbey,False
2016,tv,jeremy swift,downton abbey,False
2016,tv,jim carter,downton abbey,False
2016,tv,joanne froggatt,downton abbey,False
2016,tv,kevin doyle,downton abbey,False
2016,tv,laura carmichael,downton abbey,False
2016,tv,lesley nicol,downton abbey,False
2016,tv,maggie smith,downton abbey,False
2016,tv,matthew goode,downton abbey,False
2016,tv,michael fox,downton abbey,False
2016,tv,michelle dockery,downton abbey,False
2016,tv,patrick brennan,downton abbey,False
2016,tv,paul copley,downton abbey,False
2016,tv,penelope wilton,downton abbey,False
2016,tv,phyllis logan,downton abbey,False
2016,tv,raquel cassidy,downton abbey,False
2016,tv,robert james-collier,downton abbey,False
2016,tv,samantha bond,downton abbey,False
2016,tv,sophie mcshera,downton abbey,False
2016,tv,sue johnston,downton abbey,False
2016,tv,,game of thrones,False
2016,tv,alfie allen,game of thrones,False
2016,tv,carice van houten,game of thrones,False
2016,tv,conleth hill,game of thrones,False
2016,tv,dean charles chapman,game of thrones,False
2016,tv,emilia clarke,game of thrones,False
2016,tv,faye marsay,game of thrones,False
2016,tv,gemma whelan,game of thrones,False
2016,tv,jacob anderson,game of thrones,False
2016,tv,jonathan pryce,game of thrones,False
2016,tv,kit harington,game of thrones,False
2016,tv,kristofer hivju,game of thrones,False
2016,tv,lena headey,game of thrones,False
2016,tv,liam cunningham,game of thrones,False
2016,tv,maisie williams,game of thrones,False
2016,tv,michiel huisman,game of thrones,False
2016,tv,nathalie emmanuel,game of thrones,False
2016,tv,nikolaj coster-waldau,game of thrones,False
2016,tv,peter dinklage,game of thrones,False
2016,tv,sophie turner,game of thrones,False
2016,tv,,stranger things,True
2016,tv,caleb mclaughlin,stranger things,True
2016,tv,cara buono,stranger things,True
2016,tv,charlie heaton,stranger things,True
2016,tv,david harbour,stranger things,True
2016,tv,finn wolfhard,stranger things,True
2016,tv,gaten matarazzo,stranger things,True
2016,tv,joe chrest,stranger things,True
2016,tv,joe keery,stranger things,True
2016,tv,john paul reynolds,stranger things,True
2016,tv,mark steger,stranger things,True
2016,tv,matthew modine,stranger things,True
2016,tv,millie bobby brown,stranger things,True
2016,tv,natalia dyler,stranger things,True
2016,tv,noah schnapp,stranger things,True
2016,tv,rob morgan,stranger things,True
2016,tv,winona ryder,stranger things,True
2016,tv,,the crown,False
2016,tv,ben miles,the crown,False
2016,tv,billy jenkins,the crown,False
2016,tv,claire foy,the crown,False
2016,tv,clive francis,the crown,False
2016,tv,daniel ings,the crown,False
2016,tv,harriet walter,the crown,False
2016,tv,harry hadden-paton,the crown,False
2016,tv,jared harris,the crown,False
2016,tv,jeremy northam,the crown,False
2016,tv,john lithgow,the crown,False
2016,tv,lizzy mcinnerny,the crown,False
2016,tv,matt smith,the crown,False
2016,tv,nicholas rowe,the crown,False
2016,tv,pip torrens,the crown,False
2016,tv,vanessa kirby,the crown,False
2016,tv,victoria hamilton,the crown,False
2016,tv,,westworld,False
2016,tv,angela sarafyan,westworld,False
2016,tv,anthony hopkins,westworld,False
2016,tv,benn barnes,westworld,False
2016,tv,ed harris,westworld,False
2016,tv,evan rachel wood,westworld,False
2016,tv,ingrid bolsø berdal,westworld,False
2016,tv,james marsden,westworld,False
2016,tv,jeffrey wright,westworld,False
2016,tv,jimmi simpson,westworld,False
2016,tv,leonardo nam,westworld,False
2016,tv,luke hemsworth,westworld,False
2016,tv,ptolemy slocum,westworld,False
2016,tv,rodrigo santoro,westworld,False
2016,tv,shannon woodward,westworld,False
2016,tv,sidse babett knudsen,westworld,False
2016,tv,talulah riley,westworld,False
2016,tv,thandie newton,westworld,False
2016,actress,jane fonda,grace and frankie,False
2016,actress,lily tomlin,grace and frankie,False
2016,actress,uzo aduba,orange is the new black,False
2016,actress,ellie kemper,unbreakable kimmy schmidt,False
2016,actress,julia louis-dreyfus,veep,True
2016,actress,robin wright,house of cards,False
2016,actress,millie bobby brown,stranger things,False
2016,actress,winona ryder,stranger things,False
2016,actress,claire foy,the crown,True
2016,actress,thandie newton,westworld,False
2016,actress,amy adams,arrival,False
2016,actress,meryl streep,florence foster jenkins,False
2016,actress,natalie portman,jackie,False
2016,actress,emma stone,la la land,True
2016,actress,emily blunt,the girl on the train,False
2016,supporting actress,viola davis,fences,True
2016,supporting actress,octavia spencer,hidden figures,False
2016,supporting actress,nicole kidman,lion,False
2016,supporting actress,michelle williams,manchester by the sea,False
2016,supporting actress,naomie harris,moonlight,False
2016,tv,felicity huffman,american crime,False
2016,tv,bryce dallas howard,black mirror,False
2016,tv,kerry washington,confirmation,False
2016,tv,audra mcdonald,lady day at emerson's bar & grill,False
2016,tv,sarah paulson,the people v. o.j. simpson: american crime story,True
2016,actor,anthony anderson,black-ish,False
2016,actor,ty burrell,modern family,False
2016,actor,william h macy,shameless,True
2016,actor,jeffrey tambor,tansparent,False
2016,actor,tituss burgess,unbreakable kimmy schmidt,False
2016,actor,peter dinklage,game of thrones,False
2016,actor,kevin spacey,house of cards,False
2016,actor,rami malek,mr. robot,False
2016,actor,john lithgow,the crown,True
2016,actor,sterling k brown,this is us,False
2016,actor,viggo mortensen,captain fantastic,False
2016,actor,denzel washington,fences,True
2016,actor,andrew garfield,hacksaw ridge,False
2016,actor,ryan gosling,la la land,False
2016,actor,casey affleck,manchester by the sea,False
2016,supporting actor,hugh grant,florence foster jenkins,False
2016,supporting actor,jeff bridges,hell or high water,False
2016,supporting actor,dev patel,lion,False
2016,supporting actor,lucas hedges,manchester by the sea,False
2016,supporting actor,mahershala ali,moonlight,True
2016,tv,bryan cranston,all the way,True
2016,tv,jon turturro,the night of,False
2016,tv,riz ahmed,the night of,False
2016,tv,courtney b vance,the people v. o.j. simpson: american crime story,False
2016,tv,sterling k brown,the people v. o.j. simpson: american crime story,False
2016,stunt,,captain america: civil war,False
2016,stunt,,doctor strange,False
2016,stunt,,hacksaw ridge,True
2016,stunt,,jason bourne,False
2016,stunt,,nocturnal animals,False
2016,tv,,game of thrones,True
2016,tv,,marvel's daredevil,False
2016,tv,,marvel's luke cage,False
2016,tv,,the walking dead,False
2016,tv,,westworld,False
2015,picture,,beasts of no nation,False
2015,picture,abraham attah,beasts of no nation,False
2015,picture,idris elba,beasts of no nation,False
2015,picture,kurt egyiawan,beasts of no nation,False
2015,picture,,spotlight,True
2015,picture,billy crudup,spotlight,True
2015,picture,brian d'arcy james,spotlight,True
2015,picture,john slattery,spotlight,True
2015,picture,liev schreiber,spotlight,True
2015,picture,mark ruffalo,spotlight,True
2015,picture,michael keaton,spotlight,True
2015,picture,rachel mcadams,spotlight,True
2015,picture,stanley tucci,spotlight,True
2015,picture,,straight outta compton,False
2015,picture,aldis hodge,straight outta compton,False
2015,picture,corey hawkins,straight outta compton,False
2015,picture,jason mitchell,straight outta compton,False
2015,picture,"neil brown, jr",straight outta compton,False
2015,picture,"o'shea jackson, jr",straight outta compton,False
2015,picture,paul giamatti,straight outta compton,False
2015,picture,,the big short,False
2015,picture,brad pitt,the big short,False
2015,picture,christian bale,the big short,False
2015,picture,finn wittrock,the big short,False
2015,picture,hamish linklater,the big short,False
2015,picture,jeremy strong,the big short,False
2015,picture,john magaro,the big short,False
2015,picture,marisa tomei,the big short,False
2015,picture,melissa leo,the big short,False
2015,picture,rafe spall,the big short,False
2015,picture,ryan gosling,the big short,False
2015,picture,steve carell,the big short,False
2015,picture,,trumbo,False
2015,picture,adewale akinnuoye-agbaje,trumbo,False
2015,picture,alan tudyk,trumbo,False
2015,picture,bryan cranston,trumbo,False
2015,picture,david james elliott,trumbo,False
2015,picture,diane lane,trumbo,False
2015,picture,elle fanning,trumbo,False
2015,picture,helen mirren,trumbo,False
2015,picture,john goodman,trumbo,False
2015,picture,louis ck,trumbo,False
2015,picture,michael stuhlbarg,trumbo,False
2015,tv,,key & peele,False
2015,tv,jordan peele,key & peele,False
2015,tv,keegan-michael key,key & peele,False
2015,tv,,modern family,False
2015,tv,ariel winter,modern family,False
2015,tv,aubrey anderson emmons,modern family,False
2015,tv,ed o'neill,modern family,False
2015,tv,eric stonestreet,modern family,False
2015,tv,jesse tyler ferguson,modern family,False
2015,tv,julie bowen,modern family,False
2015,tv,nolan gould,modern family,False
2015,tv,rico rodriguez,modern family,False
2015,tv,sarah hyland,modern family,False
2015,tv,sofia vergara,modern family,False
2015,tv,ty burrell,modern family,False
2015,tv,,orange is the new black,True
2015,tv,abigail savage,orange is the new black,True
2015,tv,adrienne c moore,orange is the new black,True
2015,tv,annie golden,orange is the new black,True
2015,tv,beth fowler,orange is the new black,True
2015,tv,catherine curtin,orange is the new black,True
2015,tv,constance shulman,orange is the new black,True
2015,tv,dale soules,orange is the new black,True
2015,tv,danielle brooks,orange is the new black,True
2015,tv,dascha polanco,orange is the new black,True
2015,tv,diane guerrero,orange is the new black,True
2015,tv,elizabeth rodriguez,orange is the new black,True
2015,tv,emma myles,orange is the new black,True
2015,tv,jackie cruz,orange is the new black,True
2015,tv,jessica pimentel,orange is the new black,True
2015,tv,joel marsh garland,orange is the new black,True
2015,tv,kate mulgrew,orange is the new black,True
2015,tv,kimiko glenn,orange is the new black,True
2015,tv,laura prepon,orange is the new black,True
2015,tv,laverne cox,orange is the new black,True
2015,tv,lea delaria,orange is the new black,True
2015,tv,lori petty,orange is the new black,True
2015,tv,marsha stephanie blake,orange is the new black,True
2015,tv,matt peters,orange is the new black,True
2015,tv,michael j harney,orange is the new black,True
2015,tv,mike birbiglia,orange is the new black,True
2015,tv,nick sandow,orange is the new black,True
2015,tv,ruby rose,orange is the new black,True
2015,tv,selenis leyva,orange is the new black,True
2015,tv,taryn manning,orange is the new black,True
2015,tv,taylor schilling,orange is the new black,True
2015,tv,uzo aduba,orange is the new black,True
2015,tv,vicky jeudy,orange is the new black,True
2015,tv,yael stone,orange is the new black,True
2015,tv,,the big bang theory,False
2015,tv,jim parsons,the big bang theory,False
2015,tv,johnny galecki,the big bang theory,False
2015,tv,kaley cuoco,the big bang theory,False
2015,tv,kunal nayyar,the big bang theory,False
2015,tv,mayim bialik,the big bang theory,False
2015,tv,melissa rauch,the big bang theory,False
2015,tv,simon helberg,the big bang theory,False
2015,tv,,transparent,False
2015,tv,alexandra billings,transparent,False
2015,tv,amy landecker,transparent,False
2015,tv,carrie brownstein,transparent,False
2015,tv,cherry jones,transparent,False
2015,tv,emily robinson,transparent,False
2015,tv,gaby hoffmann,transparent,False
2015,tv,hari nef,transparent,False
2015,tv,jay duplass,transparent,False
2015,tv,jeffrey tambor,transparent,False
2015,tv,judith light,transparent,False
2015,tv,kathryn hahn,transparent,False
2015,tv,,veep,False
2015,tv,anna chlumsky,veep,False
2015,tv,diedrich bader,veep,False
2015,tv,gary cole,veep,False
2015,tv,hugh laurie,veep,False
2015,tv,julia louis-dreyfus,veep,False
2015,tv,kevin dunn,veep,False
2015,tv,matt walsh,veep,False
2015,tv,phil reeves,veep,False
2015,tv,reid scott,veep,False
2015,tv,sam richardson,veep,False
2015,tv,sarah sutherland,veep,False
2015,tv,sufe bradshaw,veep,False
2015,tv,timothy simons,veep,False
2015,tv,tony hale,veep,False
2015,tv,,downton abbey,True
2015,tv,allen leech,downton abbey,True
2015,tv,brendan coyle,downton abbey,True
2015,tv,david robb,downton abbey,True
2015,tv,elizabeth mcgovern,downton abbey,True
2015,tv,hugh bonneville,downton abbey,True
2015,tv,jim carter,downton abbey,True
2015,tv,joanne froggatt,downton abbey,True
2015,tv,julian ovenden,downton abbey,True
2015,tv,kevin doyle,downton abbey,True
2015,tv,laura carmichael,downton abbey,True
2015,tv,lesley nicol,downton abbey,True
